SnapshotMonth,ProductID,WarehouseID,OpeningStock,ReceivedQty,ShippedQty,ClosingStock,ReorderPoint,StockoutFlag,ExpiredQty
2025-03-01,P022,W004,495,229,265,459,560,0,0
2025-03-01,P022,W005,742,280,748,274,473,0,0
2025-03-01,P023,W001,729,496,982,243,451,1,0
2025-03-01,P023,W002,930,164,570,524,648,0,0
2025-03-01,P023,W003,752,369,837,284,528,1,0
2025-03-01,P023,W004,441,315,277,479,432,0,0
2025-03-01,P023,W005,669,539,986,222,487,1,0
2025-03-01,P024,W001,493,516,543,466,448,0,0
2025-03-01,P024,W002,735,161,637,259,522,1,0
2025-03-01,P024,W003,939,444,989,394,534,0,0
2025-03-01,P024,W004,769,373,422,720,467,0,0
2025-03-01,P024,W005,962,440,1122,280,617,1,0
2025-03-01,P025,W001,1032,671,598,1105,604,0,0
2025-03-01,P025,W002,872,203,694,381,552,0,0
2025-03-01,P025,W003,588,101,322,367,390,0,0
2025-03-01,P025,W004,708,215,673,250,619,1,0
2025-03-01,P025,W005,470,412,452,430,394,0,0
2025-03-01,P026,W001,670,394,855,209,474,1,0
2025-03-01,P026,W002,470,303,414,359,400,0,0
2025-03-01,P026,W003,943,521,1002,462,543,0,0
2025-03-01,P026,W004,390,182,267,305,432,0,0
2025-03-01,P026,W005,464,356,508,312,394,0,0
2025-03-01,P027,W001,1040,651,964,727,615,0,0
2025-03-01,P027,W002,966,294,890,370,609,0,0
2025-03-01,P027,W003,379,424,584,219,478,1,0
2025-03-01,P027,W004,1143,237,515,865,609,0,0
2025-03-01,P027,W005,823,214,760,277,607,1,0
2025-03-01,P028,W001,608,399,786,221,446,1,0
2025-03-01,P028,W002,600,545,471,674,587,0,0
2025-03-01,P028,W003,508,176,323,361,464,0,0
2025-03-01,P028,W004,492,259,315,436,544,0,0
2025-03-01,P028,W005,926,172,398,700,569,0,0
2025-03-01,P029,W001,543,501,449,595,439,0,0
2025-03-01,P029,W002,501,493,503,491,561,0,0
2025-03-01,P029,W003,947,438,949,436,556,0,0
2025-03-01,P029,W004,439,181,311,309,450,0,0
2025-03-01,P029,W005,714,346,575,485,488,0,0
2025-03-01,P030,W001,961,494,697,758,542,0,0
2025-03-01,P030,W002,964,303,979,288,581,1,0
2025-03-01,P030,W003,983,564,1172,375,529,0,0
2025-03-01,P030,W004,926,231,442,715,509,0,0
2025-03-01,P030,W005,627,115,421,321,461,0,0
2025-03-01,P031,W001,392,368,350,410,335,0,0
2025-03-01,P031,W002,317,106,172,251,248,0,0
2025-03-01,P031,W003,477,413,380,510,395,0,0
2025-03-01,P031,W004,400,280,301,379,251,0,0
2025-03-01,P031,W005,235,149,242,142,269,1,0
2025-03-01,P032,W001,413,221,357,277,327,0,0
2025-03-01,P032,W002,519,296,359,456,327,0,0
2025-03-01,P032,W003,248,211,288,171,320,1,0
2025-03-01,P032,W004,502,305,606,201,266,0,0
2025-03-01,P032,W005,424,89,300,213,271,0,0
2025-03-01,P033,W001,353,157,259,251,388,0,0
2025-03-01,P033,W002,463,283,270,476,399,0,0
2025-03-01,P033,W003,513,372,650,235,332,0,0
2025-03-01,P033,W004,384,83,224,243,246,0,0
2025-03-01,P033,W005,269,283,241,311,251,0,0
2025-03-01,P034,W001,397,238,354,281,397,0,0
2025-03-01,P034,W002,365,210,260,315,244,0,0
2025-03-01,P034,W003,628,321,487,462,352,0,0
2025-03-01,P034,W004,508,258,489,277,284,0,0
2025-03-01,P034,W005,397,185,234,348,270,0,0
2025-03-01,P035,W001,669,299,708,260,387,0,0
2025-03-01,P035,W002,661,170,494,337,381,0,0
2025-03-01,P035,W003,588,191,501,278,321,0,0
2025-03-01,P035,W004,595,295,453,437,357,0,0
2025-03-01,P035,W005,503,345,432,416,361,0,0
2025-03-01,P036,W001,438,97,363,172,317,1,0
2025-03-01,P036,W002,449,189,290,348,269,0,0
2025-03-01,P036,W003,543,94,367,270,358,0,0
2025-03-01,P036,W004,575,104,376,303,329,0,0
2025-03-01,P036,W005,482,197,455,224,370,0,0
2025-03-01,P037,W001,250,154,173,231,160,0,0
2025-03-01,P037,W002,158,95,165,88,159,0,0
2025-03-01,P037,W003,202,84,118,168,138,0,0
2025-03-01,P037,W004,321,200,182,339,176,0,33
2025-03-01,P037,W005,222,197,278,141,195,0,0
2025-03-01,P038,W001,316,183,189,310,191,0,0
2025-03-01,P038,W002,266,70,165,171,168,0,9
2025-03-01,P038,W003,206,147,127,226,171,0,0
2025-03-01,P038,W004,189,55,121,123,186,0,0
2025-03-01,P038,W005,177,116,139,154,178,0,0
2025-03-01,P039,W001,228,92,219,101,210,1,4
2025-03-01,P039,W002,333,80,223,190,211,0,22
2025-03-01,P039,W003,124,142,204,62,161,1,0
2025-03-01,P039,W004,266,120,296,90,209,1,0
2025-03-01,P039,W005,128,125,128,125,152,0,0
2025-03-01,P040,W001,171,191,232,130,172,0,0
2025-03-01,P040,W002,262,192,318,136,167,0,16
2025-03-01,P040,W003,258,94,220,132,149,0,0
2025-03-01,P040,W004,142,122,170,94,184,1,0
2025-03-01,P040,W005,209,135,260,84,160,1,9
2025-03-01,P041,W001,251,65,116,200,201,0,2
2025-03-01,P041,W002,279,172,268,183,147,0,9
2025-03-01,P041,W003,351,67,291,127,192,0,0
2025-03-01,P041,W004,295,54,164,185,199,0,2
2025-03-01,P041,W005,348,148,336,160,222,0,0
2025-03-01,P042,W001,333,224,240,317,200,0,22
2025-03-01,P042,W002,237,98,126,209,153,0,0
2025-03-01,P042,W003,112,42,115,39,146,1,0
2025-03-01,P042,W004,112,88,143,57,153,1,2
2025-03-01,P042,W005,225,99,172,152,181,0,8
2025-04-01,P001,W001,1252,399,667,984,1109,0,0
2025-04-01,P001,W002,1014,289,702,601,910,0,0
2025-04-01,P001,W003,785,868,1302,351,930,1,0
2025-04-01,P001,W004,1351,276,1164,463,888,1,0
2025-04-01,P001,W005,768,1069,748,1089,917,0,0
2025-04-01,P002,W001,1101,294,963,432,710,0,0
2025-04-01,P002,W002,1062,1016,1329,749,1055,0,0
2025-04-01,P002,W003,589,277,651,215,793,1,0
2025-04-01,P002,W004,789,545,904,430,1108,1,0
2025-04-01,P002,W005,1650,521,883,1288,899,0,0
2025-04-01,P003,W001,1281,716,768,1229,989,0,0
2025-04-01,P003,W002,907,411,481,837,740,0,0
2025-04-01,P003,W003,1031,988,1416,603,966,0,0
2025-04-01,P003,W004,586,600,816,370,810,1,0
2025-04-01,P003,W005,987,614,656,945,690,0,0
2025-04-01,P004,W001,994,482,543,933,1019,0,0
2025-04-01,P004,W002,1765,784,1676,873,977,0,0
2025-04-01,P004,W003,1528,971,1568,931,933,0,0
2025-04-01,P004,W004,1170,751,1369,552,719,0,0
2025-04-01,P004,W005,970,616,640,946,686,0,0
2025-04-01,P005,W001,1820,713,1728,805,1050,0,0
2025-04-01,P005,W002,1576,985,1913,648,1122,0,0
2025-04-01,P005,W003,1272,650,1484,438,964,1,0
2025-04-01,P005,W004,1106,814,1487,433,1004,1,0
2025-04-01,P005,W005,1585,478,907,1156,955,0,0
2025-04-01,P006,W001,1673,388,1134,927,993,0,0
2025-04-01,P006,W002,1230,729,1339,620,965,0,0
2025-04-01,P006,W003,1649,1001,2041,609,956,0,0
2025-04-01,P006,W004,1615,263,719,1159,921,0,0
2025-04-01,P006,W005,1404,961,1604,761,1019,0,0
2025-04-01,P007,W001,1489,380,1300,569,885,0,0
2025-04-01,P007,W002,1162,663,1207,618,896,0,0
2025-04-01,P007,W003,1150,229,484,895,879,0,0
2025-04-01,P007,W004,849,1146,1170,825,986,0,0
2025-04-01,P007,W005,1504,339,1246,597,1031,0,0
2025-04-01,P008,W001,997,1044,1667,374,1073,1,0
2025-04-01,P008,W002,803,688,992,499,879,0,0
2025-04-01,P008,W003,1198,1069,1206,1061,1031,0,0
2025-04-01,P008,W004,597,774,1070,301,748,1,0
2025-04-01,P008,W005,1748,890,1765,873,940,0,0
2025-04-01,P009,W001,1447,533,1513,467,846,0,0
2025-04-01,P009,W002,1611,1070,1471,1210,928,0,0
2025-04-01,P009,W003,582,844,870,556,724,0,0
2025-04-01,P009,W004,666,186,525,327,675,1,0
2025-04-01,P009,W005,1462,1164,1401,1225,971,0,0
2025-04-01,P010,W001,1435,240,1002,673,892,0,0
2025-04-01,P010,W002,1293,355,1028,620,777,0,0
2025-04-01,P010,W003,1077,600,1140,537,966,0,0
2025-04-01,P010,W004,1245,248,1024,469,964,1,0
2025-04-01,P010,W005,1110,229,491,848,834,0,0
2025-04-01,P011,W001,795,868,1010,653,1049,0,0
2025-04-01,P011,W002,1006,296,485,817,694,0,0
2025-04-01,P011,W003,1604,1031,1357,1278,994,0,0
2025-04-01,P011,W004,1275,734,981,1028,1114,0,0
2025-04-01,P011,W005,1449,994,1744,699,1034,0,0
2025-04-01,P012,W001,1068,681,934,815,1054,0,0
2025-04-01,P012,W002,1295,687,1393,589,842,0,0
2025-04-01,P012,W003,1745,626,932,1439,937,0,0
2025-04-01,P012,W004,1058,257,1015,300,727,1,0
2025-04-01,P012,W005,1426,366,1042,750,814,0,0
2025-04-01,P013,W001,284,149,343,90,396,1,0
2025-04-01,P013,W002,680,364,843,201,400,1,0
2025-04-01,P013,W003,478,118,402,194,435,1,0
2025-04-01,P013,W004,320,248,370,198,346,0,21
2025-04-01,P013,W005,508,355,571,292,412,0,8
2025-04-01,P014,W001,639,199,513,325,410,0,10
2025-04-01,P014,W002,447,337,478,306,468,0,0
2025-04-01,P014,W003,491,482,730,243,418,0,0
2025-04-01,P014,W004,323,225,258,290,410,0,0
2025-04-01,P014,W005,580,455,428,607,557,0,13
2025-04-01,P015,W001,474,341,559,256,350,0,17
2025-04-01,P015,W002,444,257,292,409,530,0,0
2025-04-01,P015,W003,772,222,393,601,450,0,0
2025-04-01,P015,W004,516,92,345,263,339,0,0
2025-04-01,P015,W005,757,265,783,239,454,1,0
2025-04-01,P016,W001,602,290,443,449,464,0,0
2025-04-01,P016,W002,336,282,432,186,348,1,0
2025-04-01,P016,W003,838,355,780,413,537,0,11
2025-04-01,P016,W004,754,296,580,470,442,0,18
2025-04-01,P016,W005,834,138,671,301,483,0,31
2025-04-01,P017,W001,483,457,486,454,455,0,0
2025-04-01,P017,W002,298,278,287,289,369,0,0
2025-04-01,P017,W003,925,560,955,530,519,0,0
2025-04-01,P017,W004,793,357,550,600,528,0,46
2025-04-01,P017,W005,263,165,208,220,351,0,0
2025-04-01,P018,W001,522,191,324,389,356,0,0
2025-04-01,P018,W002,586,259,387,458,388,0,0
2025-04-01,P018,W003,696,507,710,493,482,0,0
2025-04-01,P018,W004,613,318,519,412,387,0,0
2025-04-01,P018,W005,562,314,380,496,361,0,0
2025-04-01,P019,W001,354,276,410,220,340,0,0
2025-04-01,P019,W002,458,228,368,318,516,0,0
2025-04-01,P019,W003,278,418,557,139,355,1,13
2025-04-01,P019,W004,708,461,920,249,448,0,0
2025-04-01,P019,W005,411,391,610,192,357,1,0
2025-04-01,P020,W001,621,191,402,410,477,0,0
2025-04-01,P020,W002,598,197,493,302,528,0,0
2025-04-01,P020,W003,634,460,705,389,411,0,0
2025-04-01,P020,W004,444,364,617,191,403,1,0
2025-04-01,P020,W005,670,167,392,445,381,0,0
2025-04-01,P021,W001,796,152,385,563,560,0,0
2025-04-01,P021,W002,554,138,438,254,474,1,0
2025-04-01,P021,W003,398,371,525,244,411,0,0
2025-04-01,P021,W004,529,156,394,291,354,0,0
2025-04-01,P021,W005,891,395,931,355,472,0,0
2025-04-01,P022,W001,752,653,541,864,570,0,0
2025-04-01,P022,W002,630,347,445,532,406,0,0
2025-04-01,P022,W003,1160,327,743,744,639,0,0
2025-04-01,P022,W004,581,358,613,326,436,0,0
2025-04-01,P022,W005,467,151,276,342,455,0,0
2025-04-01,P023,W001,812,208,668,352,592,0,0
2025-04-01,P023,W002,906,226,582,550,585,0,0
2025-04-01,P023,W003,915,234,858,291,509,0,0
2025-04-01,P023,W004,376,235,407,204,401,1,0
2025-04-01,P023,W005,929,375,718,586,559,0,0
2025-04-01,P024,W001,556,126,487,195,506,1,0
2025-04-01,P024,W002,702,311,786,227,439,1,0
2025-04-01,P024,W003,983,341,500,824,555,0,0
2025-04-01,P024,W004,773,200,796,177,447,1,0
2025-04-01,P024,W005,373,199,275,297,407,0,0
2025-04-01,P025,W001,1048,219,702,565,648,0,0
2025-04-01,P025,W002,644,297,642,299,448,0,0
2025-04-01,P025,W003,728,545,921,352,556,0,0
2025-04-01,P025,W004,661,374,564,471,430,0,0
2025-04-01,P025,W005,419,398,552,265,531,1,0
2025-04-01,P026,W001,903,397,491,809,567,0,0
2025-04-01,P026,W002,496,547,379,664,490,0,0
2025-04-01,P026,W003,521,171,365,327,518,0,0
2025-04-01,P026,W004,622,122,515,229,396,0,0
2025-04-01,P026,W005,513,316,368,461,430,0,0
2025-04-01,P027,W001,668,500,914,254,610,1,0
2025-04-01,P027,W002,747,294,759,282,605,1,0
2025-04-01,P027,W003,679,327,475,531,534,0,0
2025-04-01,P027,W004,448,507,676,279,424,0,0
2025-04-01,P027,W005,387,200,280,307,463,0,0
2025-04-01,P028,W001,1010,466,1058,418,618,0,0
2025-04-01,P028,W002,561,509,762,308,498,0,0
2025-04-01,P028,W003,586,295,584,297,640,1,0
2025-04-01,P028,W004,599,350,671,278,514,1,0
2025-04-01,P028,W005,807,125,667,265,478,0,0
2025-04-01,P029,W001,1007,523,1233,297,541,1,0
2025-04-01,P029,W002,562,380,475,467,454,0,0
2025-04-01,P029,W003,521,563,471,613,493,0,0
2025-04-01,P029,W004,560,267,418,409,402,0,0
2025-04-01,P029,W005,802,389,699,492,620,0,0
2025-04-01,P030,W001,540,504,741,303,574,1,0
2025-04-01,P030,W002,436,702,787,351,612,0,0
2025-04-01,P030,W003,831,551,590,792,511,0,0
2025-04-01,P030,W004,519,241,458,302,506,0,0
2025-04-01,P030,W005,547,673,685,535,625,0,0
2025-04-01,P031,W001,422,340,350,412,376,0,0
2025-04-01,P031,W002,508,173,246,435,344,0,0
2025-04-01,P031,W003,535,326,664,197,371,1,0
2025-04-01,P031,W004,300,140,329,111,278,1,0
2025-04-01,P031,W005,284,307,483,108,368,1,0
2025-04-01,P032,W001,496,274,378,392,281,0,0
2025-04-01,P032,W002,408,281,529,160,307,1,0
2025-04-01,P032,W003,626,289,340,575,339,0,0
2025-04-01,P032,W004,416,386,597,205,353,0,0
2025-04-01,P032,W005,354,158,284,228,390,0,0
2025-04-01,P033,W001,261,211,266,206,314,0,0
2025-04-01,P033,W002,578,104,523,159,316,1,0
2025-04-01,P033,W003,455,103,389,169,259,0,0
2025-04-01,P033,W004,496,287,360,423,273,0,0
2025-04-01,P033,W005,419,100,186,333,324,0,0
2025-04-01,P034,W001,327,109,294,142,342,1,0
2025-04-01,P034,W002,312,277,405,184,258,0,0
2025-04-01,P034,W003,329,273,323,279,307,0,0
2025-04-01,P034,W004,471,283,523,231,355,0,0
2025-04-01,P034,W005,571,130,488,213,316,0,0
2025-04-01,P035,W001,293,221,415,99,320,1,0
2025-04-01,P035,W002,289,244,349,184,340,1,0
2025-04-01,P035,W003,520,255,630,145,382,1,0
2025-04-01,P035,W004,365,209,372,202,312,0,0
2025-04-01,P035,W005,447,221,278,390,323,0,0
2025-04-01,P036,W001,357,129,388,98,312,1,0
2025-04-01,P036,W002,565,120,560,125,399,1,0
2025-04-01,P036,W003,338,354,314,378,365,0,0
2025-04-01,P036,W004,310,156,381,85,310,1,0
2025-04-01,P036,W005,551,305,687,169,316,1,0
2025-04-01,P037,W001,178,197,282,93,166,0,0
2025-04-01,P037,W002,313,104,233,184,185,0,0
2025-04-01,P037,W003,275,60,189,146,222,0,0
2025-04-01,P037,W004,316,229,220,325,222,0,33
2025-04-01,P037,W005,228,104,146,186,216,0,0
2025-04-01,P038,W001,180,191,278,93,161,0,0
2025-04-01,P038,W002,240,149,268,121,157,0,10
2025-04-01,P038,W003,122,157,189,90,137,0,0
2025-04-01,P038,W004,288,107,247,148,204,0,0
2025-04-01,P038,W005,340,204,310,234,211,0,0
2025-04-01,P039,W001,252,117,221,148,198,0,0
2025-04-01,P039,W002,157,48,158,47,168,1,0
2025-04-01,P039,W003,164,95,201,58,154,1,3
2025-04-01,P039,W004,232,159,317,74,177,1,0
2025-04-01,P039,W005,176,153,243,86,180,1,0
2025-04-01,P040,W001,174,130,231,73,163,1,3
2025-04-01,P040,W002,352,218,429,141,220,0,0
2025-04-01,P040,W003,270,112,261,121,185,0,3
2025-04-01,P040,W004,235,187,319,103,224,1,0
2025-04-01,P040,W005,242,71,148,165,143,0,15
2025-04-01,P041,W001,145,156,173,128,191,0,0
2025-04-01,P041,W002,195,62,147,110,140,0,0
2025-04-01,P041,W003,259,65,136,188,143,0,0
2025-04-01,P041,W004,252,185,275,162,180,0,0
2025-04-01,P041,W005,157,34,126,65,138,1,0
2025-04-01,P042,W001,321,253,333,241,222,0,0
2025-04-01,P042,W002,328,53,245,136,174,0,0
2025-04-01,P042,W003,135,75,168,42,138,1,4
2025-04-01,P042,W004,308,83,214,177,164,0,17
2025-04-01,P042,W005,171,219,186,204,204,0,0
2025-05-01,P001,W001,1550,619,958,1211,862,0,0
2025-05-01,P001,W002,1268,262,1244,286,721,1,0
2025-05-01,P001,W003,872,674,1017,529,794,0,0
2025-05-01,P001,W004,1330,926,1292,964,955,0,0
2025-05-01,P001,W005,833,613,1179,267,1005,1,0
2025-05-01,P002,W001,1780,316,1585,511,1073,1,0
2025-05-01,P002,W002,820,558,751,627,780,0,0
2025-05-01,P002,W003,1526,294,1356,464,1104,1,0
2025-05-01,P002,W004,1166,642,806,1002,840,0,0
2025-05-01,P002,W005,1521,1016,1949,588,854,0,0
2025-05-01,P003,W001,1348,832,873,1307,1119,0,0
2025-05-01,P003,W002,1260,734,900,1094,711,0,0
2025-05-01,P003,W003,727,620,604,743,1008,0,0
2025-05-01,P003,W004,1179,957,1405,731,809,0,0
2025-05-01,P003,W005,1390,398,628,1160,1077,0,0
2025-05-01,P004,W001,693,337,455,575,937,0,0
2025-05-01,P004,W002,1114,899,731,1282,765,0,0
2025-05-01,P004,W003,1279,446,954,771,774,0,0
2025-05-01,P004,W004,804,894,1041,657,752,0,0
2025-05-01,P004,W005,1384,1177,1883,678,1008,0,0
2025-05-01,P005,W001,1592,490,1311,771,917,0,0
2025-05-01,P005,W002,828,537,927,438,694,0,0
2025-05-01,P005,W003,1539,280,982,837,820,0,0
2025-05-01,P005,W004,899,520,1059,360,1004,1,0
2025-05-01,P005,W005,1577,729,1666,640,1076,0,0
2025-05-01,P006,W001,1155,360,986,529,1104,1,0
2025-05-01,P006,W002,720,263,344,639,767,0,0
2025-05-01,P006,W003,1476,289,946,819,905,0,0
2025-05-01,P006,W004,1324,921,1444,801,1021,0,0
2025-05-01,P006,W005,1109,312,836,585,980,0,0
2025-05-01,P007,W001,1585,1109,1422,1272,1049,0,0
2025-05-01,P007,W002,802,972,778,996,1068,0,0
2025-05-01,P007,W003,1115,222,966,371,792,1,0
2025-05-01,P007,W004,1309,1162,1244,1227,979,0,0
2025-05-01,P007,W005,1462,925,1378,1009,1085,0,0
2025-05-01,P008,W001,1473,1058,1533,998,1030,0,0
2025-05-01,P008,W002,554,517,478,593,761,0,0
2025-05-01,P008,W003,542,832,991,383,712,1,0
2025-05-01,P008,W004,1263,464,892,835,859,0,0
2025-05-01,P008,W005,1230,734,1561,403,986,1,0
2025-05-01,P009,W001,656,833,1026,463,709,0,0
2025-05-01,P009,W002,1235,938,775,1398,832,0,0
2025-05-01,P009,W003,550,242,541,251,700,1,0
2025-05-01,P009,W004,785,1078,654,1209,994,0,0
2025-05-01,P009,W005,1462,654,1464,652,1110,0,0
2025-05-01,P010,W001,1245,845,864,1226,724,0,0
2025-05-01,P010,W002,761,859,573,1047,761,0,0
2025-05-01,P010,W003,1042,559,799,802,1001,0,0
2025-05-01,P010,W004,1650,660,1159,1151,1072,0,0
2025-05-01,P010,W005,664,423,859,228,837,1,0
2025-05-01,P011,W001,1517,883,1667,733,973,0,0
2025-05-01,P011,W002,1145,287,1066,366,928,1,0
2025-05-01,P011,W003,1418,346,738,1026,950,0,0
2025-05-01,P011,W004,1023,521,620,924,790,0,0
2025-05-01,P011,W005,1147,1256,1018,1385,1073,0,0
2025-05-01,P012,W001,754,643,714,683,1012,0,0
2025-05-01,P012,W002,1844,650,962,1532,1015,0,0
2025-05-01,P012,W003,1227,468,1162,533,730,0,0
2025-05-01,P012,W004,651,742,904,489,809,0,0
2025-05-01,P012,W005,524,623,519,628,675,0,0
2025-05-01,P013,W001,418,336,556,198,494,1,0
2025-05-01,P013,W002,791,364,895,260,420,0,18
2025-05-01,P013,W003,908,208,655,461,483,0,16
2025-05-01,P013,W004,707,166,512,361,400,0,0
2025-05-01,P013,W005,563,119,553,129,396,1,0
2025-05-01,P014,W001,884,555,512,927,561,0,0
2025-05-01,P014,W002,603,465,739,329,420,0,0
2025-05-01,P014,W003,356,348,377,327,455,0,0
2025-05-01,P014,W004,399,120,304,215,437,1,8
2025-05-01,P014,W005,1005,567,825,747,545,0,86
2025-05-01,P015,W001,521,447,570,398,416,0,0
2025-05-01,P015,W002,612,304,558,358,534,0,0
2025-05-01,P015,W003,822,204,563,463,499,0,0
2025-05-01,P015,W004,353,289,263,379,408,0,0
2025-05-01,P015,W005,527,448,648,327,397,0,0
2025-05-01,P016,W001,313,383,445,251,350,0,0
2025-05-01,P016,W002,398,241,255,384,440,0,0
2025-05-01,P016,W003,436,272,359,349,499,0,0
2025-05-01,P016,W004,955,244,583,616,507,0,0
2025-05-01,P016,W005,459,320,294,485,531,0,12
2025-05-01,P017,W001,508,139,260,387,528,0,21
2025-05-01,P017,W002,483,271,428,326,524,0,0
2025-05-01,P017,W003,741,571,688,624,490,0,0
2025-05-01,P017,W004,755,522,1026,251,476,1,20
2025-05-01,P017,W005,687,339,551,475,433,0,0
2025-05-01,P018,W001,620,517,898,239,443,1,0
2025-05-01,P018,W002,626,276,646,256,416,0,8
2025-05-01,P018,W003,420,225,313,332,340,0,0
2025-05-01,P018,W004,676,404,474,606,439,0,0
2025-05-01,P018,W005,827,302,878,251,451,0,0
2025-05-01,P019,W001,431,350,560,221,401,0,0
2025-05-01,P019,W002,297,141,326,112,366,1,0
2025-05-01,P019,W003,971,491,609,853,520,0,0
2025-05-01,P019,W004,581,194,507,268,420,0,0
2025-05-01,P019,W005,523,390,419,494,384,0,53
2025-05-01,P020,W001,670,350,770,250,551,1,0
2025-05-01,P020,W002,670,494,633,531,443,0,0
2025-05-01,P020,W003,372,534,660,246,447,0,0
2025-05-01,P020,W004,889,195,631,453,539,0,0
2025-05-01,P020,W005,512,409,536,385,366,0,0
2025-05-01,P021,W001,758,264,445,577,420,0,0
2025-05-01,P021,W002,669,360,506,523,384,0,0
2025-05-01,P021,W003,859,423,895,387,458,0,0
2025-05-01,P021,W004,731,300,628,403,437,0,0
2025-05-01,P021,W005,515,202,484,233,343,0,0
2025-05-01,P022,W001,761,428,711,478,407,0,0
2025-05-01,P022,W002,573,170,516,227,554,1,0
2025-05-01,P022,W003,983,496,635,844,604,0,0
2025-05-01,P022,W004,458,387,377,468,469,0,0
2025-05-01,P022,W005,907,256,701,462,491,0,0
2025-05-01,P023,W001,935,338,517,756,493,0,0
2025-05-01,P023,W002,625,394,710,309,526,0,0
2025-05-01,P023,W003,848,305,644,509,576,0,0
2025-05-01,P023,W004,557,544,768,333,464,0,0
2025-05-01,P023,W005,414,536,641,309,487,0,0
2025-05-01,P024,W001,661,157,484,334,453,0,0
2025-05-01,P024,W002,791,329,652,468,598,0,0
2025-05-01,P024,W003,517,277,402,392,612,0,0
2025-05-01,P024,W004,967,323,852,438,553,0,0
2025-05-01,P024,W005,797,151,536,412,545,0,0
2025-05-01,P025,W001,458,651,722,387,593,0,0
2025-05-01,P025,W002,882,366,1005,243,606,1,0
2025-05-01,P025,W003,286,281,226,341,396,0,0
2025-05-01,P025,W004,520,439,769,190,631,1,0
2025-05-01,P025,W005,449,229,436,242,542,1,0
2025-05-01,P026,W001,596,178,289,485,482,0,0
2025-05-01,P026,W002,798,542,571,769,485,0,0
2025-05-01,P026,W003,504,425,602,327,611,1,0
2025-05-01,P026,W004,522,543,574,491,482,0,0
2025-05-01,P026,W005,1010,602,727,885,627,0,0
2025-05-01,P027,W001,613,177,333,457,470,0,0
2025-05-01,P027,W002,333,139,258,214,438,1,0
2025-05-01,P027,W003,741,427,615,553,625,0,0
2025-05-01,P027,W004,332,445,522,255,430,0,0
2025-05-01,P027,W005,760,374,728,406,578,0,0
2025-05-01,P028,W001,495,208,257,446,507,0,0
2025-05-01,P028,W002,1018,633,1148,503,539,0,0
2025-05-01,P028,W003,749,570,582,737,479,0,0
2025-05-01,P028,W004,501,109,422,188,436,1,0
2025-05-01,P028,W005,708,247,616,339,400,0,0
2025-05-01,P029,W001,914,320,745,489,564,0,0
2025-05-01,P029,W002,684,168,457,395,455,0,0
2025-05-01,P029,W003,549,188,515,222,540,1,0
2025-05-01,P029,W004,988,534,556,966,598,0,0
2025-05-01,P029,W005,694,516,592,618,538,0,0
2025-05-01,P030,W001,759,307,466,600,636,0,0
2025-05-01,P030,W002,512,707,693,526,607,0,0
2025-05-01,P030,W003,485,342,358,469,422,0,0
2025-05-01,P030,W004,395,402,411,386,539,0,0
2025-05-01,P030,W005,420,412,396,436,410,0,0
2025-05-01,P031,W001,198,277,367,108,268,1,0
