OrderID,OrderDate,RequiredDate,ShipDate,ProductID,CustomerID,Channel,SupplierID,WarehouseID,OrderQty,UnitPrice,DiscountPct,Revenue,UnitCost,COGS,GrossProfit,OTIF_Flag,LateDays,StockoutFlag,ReturnQty,WasteQty,QualityIssueFlag,PromoFlag
O01193,2024-05-22,2024-05-27,2024-05-27,P002,C028,HoReCa,S001,W005,166,1.5,0.02,244.02,0.81,134.46,109.56,1,0,0,0,0,0,0
O01194,2025-11-07,2025-11-09,2025-11-09,P041,C070,Retail,S006,W005,80,1.71,0.06,128.59,1.1,88,40.59,1,0,0,0,0,0,0
O01195,2024-05-30,2024-06-04,2024-06-04,P008,C011,E-commerce,S001,W002,16,2.17,0.04,33.33,1.17,18.72,14.61,1,0,0,0,0,0,0
O01196,2024-09-23,2024-09-29,2024-09-29,P020,C069,E-commerce,S003,W001,56,1.85,0.03,100.49,1.08,60.48,40.01,1,0,0,0,0,0,0
O01197,2025-01-17,2025-01-24,2025-01-24,P029,C002,Retail,S004,W003,203,2.79,0.05,538.05,1.46,296.38,241.67,1,0,0,0,0,0,0
O01198,2024-03-28,2024-04-03,2024-04-03,P020,C077,E-commerce,S003,W002,69,1.85,0.02,125.1,1.08,74.52,50.58,1,0,0,0,0,0,0
O01199,2025-11-17,2025-11-24,2025-11-24,P028,C072,HoReCa,S004,W003,182,2.44,0.03,430.76,1.5,273,157.76,1,0,0,4,0,0,0
O01200,2024-03-31,2024-04-02,2024-04-02,P038,C046,HoReCa,S006,W002,17,1.43,0.02,23.82,0.91,15.47,8.35,1,0,0,0,0,0,0
O01201,2024-12-07,2024-12-19,2024-12-20,P025,C046,HoReCa,S008,W001,58,1.94,0.04,108.02,1.4,81.2,26.82,0,1,0,0,0,0,0
O01202,2025-07-13,2025-07-19,2025-07-19,P016,C034,Retail,S003,W004,99,3.15,0.04,299.38,2.05,202.95,96.43,1,0,0,0,0,0,0
O01203,2024-12-30,2025-01-01,2025-01-01,P038,C053,Retail,S006,W002,125,1.43,0.05,169.81,0.91,113.75,56.06,1,0,0,0,0,0,0
O01204,2024-05-20,2024-05-26,2024-05-26,P017,C051,Distributor,S003,W005,52,2.57,0.03,129.63,1.46,75.92,53.71,1,0,0,2,0,0,0
O01205,2024-04-25,2024-04-27,2024-04-27,P038,C032,Distributor,S006,W002,47,1.43,0.02,65.87,0.91,42.77,23.1,1,0,0,0,0,0,0
O01206,2024-11-24,2024-12-03,2024-12-03,P036,C066,Retail,S002,W005,80,4.66,0.04,357.89,2.88,230.4,127.49,1,0,0,0,0,0,0
O01207,2024-09-25,2024-10-05,2024-10-05,P008,C079,Retail,S007,W001,41,2.17,0.04,85.41,1.17,47.97,37.44,1,0,0,0,0,0,0
O01208,2024-03-07,2024-03-16,2024-03-16,P034,C017,HoReCa,S002,W003,145,4.76,0.04,662.59,3.05,442.25,220.34,1,0,0,0,0,0,0
O01209,2025-04-17,2025-04-26,2025-04-26,P036,C019,Retail,S002,W001,130,4.66,0.04,581.57,2.88,374.4,207.17,1,0,0,0,0,0,0
O01210,2025-07-13,2025-07-20,2025-07-20,P028,C079,E-commerce,S004,W003,48,2.44,0.04,112.44,1.5,72,40.44,1,0,0,0,0,0,0
O01211,2024-04-02,2024-04-07,2024-04-07,P021,C044,Distributor,S001,W003,144,3.11,0.02,438.88,1.97,283.68,155.2,1,0,0,0,0,0,0
O01212,2025-01-04,2025-01-10,2025-01-10,P016,C049,Retail,S003,W003,123,3.15,0.12,340.96,2.05,252.15,88.81,1,0,0,0,0,0,1
O01213,2025-07-22,2025-08-03,2025-08-03,P026,C027,Retail,S008,W002,51,2.65,0.14,116.23,1.83,93.33,22.9,1,0,0,1,0,0,1
O01214,2025-10-28,2025-10-30,2025-10-30,P037,C018,Retail,S006,W002,158,2.04,0.05,306.2,1.4,221.2,85,1,0,0,0,0,0,0
O01215,2025-09-20,2025-10-02,2025-10-02,P028,C056,Retail,S008,W002,185,2.44,0.13,392.72,1.5,277.5,115.22,1,0,0,0,0,0,1
O01216,2024-01-30,2024-02-01,2024-02-01,P037,C040,Retail,S006,W002,46,2.04,0.06,88.21,1.4,64.4,23.81,1,0,0,0,0,0,0
O01217,2024-05-13,2024-05-15,2024-05-15,P041,C054,Retail,S006,W005,101,1.71,0.04,165.8,1.1,111.1,54.7,1,0,1,0,0,0,0
O01218,2024-05-01,2024-05-06,2024-05-06,P012,C020,Distributor,S001,W002,208,1.97,0.03,397.47,1.3,270.4,127.07,1,0,0,0,0,0,0
O01219,2024-11-19,2024-11-21,2024-11-21,P040,C004,Retail,S006,W001,133,1.32,0.06,165.03,0.86,114.38,50.65,1,0,0,0,0,0,0
O01220,2024-01-07,2024-01-16,2024-01-16,P035,C061,E-commerce,S002,W004,156,3.56,0.02,544.25,2.53,394.68,149.57,1,0,0,0,0,0,0
O01221,2024-01-14,2024-01-19,2024-01-19,P018,C058,E-commerce,S001,W005,228,3.22,0.02,719.48,2.09,476.52,242.96,1,0,0,0,0,0,0
O01222,2025-05-05,2025-05-17,2025-05-18,P022,C030,E-commerce,S008,W002,19,2.52,0.04,45.96,1.51,28.69,17.27,0,1,0,0,0,0,0
O01223,2025-06-10,2025-06-22,2025-06-22,P012,C016,Retail,S008,W005,37,1.97,0.04,69.97,1.3,48.1,21.87,1,0,0,0,0,0,0
O01224,2024-12-12,2024-12-17,2024-12-17,P010,C026,Retail,S001,W005,232,1.85,0.14,369.11,1.01,234.32,134.79,1,0,0,0,0,0,1
O01225,2025-05-18,2025-05-20,2025-05-20,P040,C011,Distributor,S006,W002,26,1.32,0.04,32.95,0.86,22.36,10.59,1,0,0,0,4,0,0
O01226,2025-01-23,2025-02-02,2025-02-02,P011,C010,E-commerce,S007,W004,74,1.67,0.02,121.11,1.08,79.92,41.19,1,0,0,0,0,0,0
O01227,2024-09-18,2024-09-30,2024-09-30,P022,C025,HoReCa,S008,W001,149,2.52,0.04,360.46,1.51,224.99,135.47,1,0,0,0,0,0,0
O01228,2024-11-08,2024-11-20,2024-11-20,P001,C005,E-commerce,S008,W003,102,2.04,0.04,199.76,1.07,109.14,90.62,1,0,0,0,0,0,0
O01229,2025-03-11,2025-03-23,2025-03-23,P023,C023,Retail,S008,W002,53,2,0.04,101.76,1.14,60.42,41.34,1,0,0,0,0,0,0
O01230,2025-09-09,2025-09-11,2025-09-11,P040,C071,HoReCa,S006,W001,96,1.32,0.04,121.65,0.86,82.56,39.09,1,0,0,0,0,0,0
O01231,2025-05-29,2025-06-07,2025-06-07,P033,C033,Distributor,S002,W005,50,4.43,0.04,212.64,2.4,120,92.64,1,0,0,0,0,0,0
O01232,2025-05-05,2025-05-17,2025-05-17,P007,C036,Retail,S008,W002,123,2.1,0.04,247.97,1.23,151.29,96.68,1,0,0,0,0,0,0
O01233,2025-12-28,2026-01-03,2026-01-03,P017,C023,Distributor,S003,W002,82,2.57,0.02,206.53,1.46,119.72,86.81,1,0,0,0,0,0,0
O01234,2025-10-23,2025-11-01,2025-11-01,P036,C064,Distributor,S002,W001,34,4.66,0.04,152.1,2.88,97.92,54.18,1,0,0,0,0,0,0
O01235,2025-07-24,2025-07-30,2025-07-31,P014,C022,Retail,S003,W001,254,1.95,0.04,475.49,1.12,284.48,191.01,0,1,0,0,0,0,0
O01236,2025-06-04,2025-06-06,2025-06-06,P041,C072,E-commerce,S006,W003,161,1.71,0.04,264.3,1.1,177.1,87.2,1,0,0,0,0,0,0
O01237,2024-08-28,2024-09-08,2024-09-08,P036,C038,HoReCa,S005,W002,192,4.66,0.11,796.3,2.88,552.96,243.34,1,0,0,0,0,0,1
O01238,2024-11-18,2024-11-23,2024-11-24,P020,C053,Distributor,S001,W003,79,1.85,0.02,143.23,1.08,85.32,57.91,0,1,0,0,0,0,0
O01239,2024-01-04,2024-01-16,2024-01-16,P024,C036,HoReCa,S008,W002,148,2.64,0.03,379,1.6,236.8,142.2,1,0,0,0,0,0,0
O01240,2025-10-24,2025-10-31,2025-10-31,P026,C048,E-commerce,S004,W002,143,2.65,0.02,371.37,1.83,261.69,109.68,1,0,1,0,0,0,0
O01241,2025-08-28,2025-09-03,2025-09-03,P018,C080,HoReCa,S003,W002,69,3.22,0.03,215.51,2.09,144.21,71.3,1,0,0,0,0,0,0
O01242,2025-08-01,2025-08-03,2025-08-03,P040,C050,E-commerce,S006,W003,35,1.32,0.04,44.35,0.86,30.1,14.25,1,0,0,0,0,0,0
O01243,2025-11-29,2025-12-01,2025-12-01,P042,C079,Retail,S006,W001,37,1.93,0.04,68.55,1.27,46.99,21.56,1,0,0,1,0,0,0
O01244,2024-05-15,2024-05-22,2024-05-22,P028,C046,Retail,S004,W002,20,2.44,0.04,46.85,1.5,30,16.85,1,0,1,0,0,0,0
O01245,2024-05-22,2024-06-01,2024-06-01,P005,C060,HoReCa,S007,W002,204,2.05,0.03,405.65,1.29,263.16,142.49,1,0,0,0,0,0,0
O01246,2024-03-17,2024-03-27,2024-03-27,P007,C070,Retail,S007,W005,134,2.1,0.05,267.33,1.23,164.82,102.51,1,0,0,0,0,0,0
O01247,2024-12-08,2024-12-17,2024-12-17,P033,C058,E-commerce,S002,W005,103,4.43,0.04,438.04,2.4,247.2,190.84,1,0,0,0,0,0,0
O01248,2025-06-01,2025-06-06,2025-06-06,P009,C074,Distributor,S001,W005,394,2.27,0.04,858.6,1.45,571.3,287.3,1,0,0,13,0,0,0
O01249,2024-12-16,2024-12-28,2024-12-29,P027,C036,Retail,S008,W001,206,2.7,0.06,522.83,1.63,335.78,187.05,0,1,0,0,0,1,0
O01250,2024-04-01,2024-04-12,2024-04-12,P032,C067,Retail,S005,W003,101,4.97,0.05,476.87,3.3,333.3,143.57,1,0,0,0,0,0,0
O01251,2025-01-17,2025-01-22,2025-01-22,P001,C062,E-commerce,S001,W004,32,2.04,0.02,63.97,1.07,34.24,29.73,1,0,0,0,0,0,0
O01252,2024-04-21,2024-05-01,2024-05-01,P006,C041,Retail,S007,W001,27,1.65,0.06,41.88,1.14,30.78,11.1,1,0,0,0,0,0,0
O01253,2024-05-19,2024-05-24,2024-05-24,P013,C006,Retail,S001,W004,98,2.91,0.13,248.11,2.09,204.82,43.29,1,0,0,0,0,0,1
O01254,2024-11-15,2024-11-26,2024-11-26,P036,C042,Distributor,S005,W005,158,4.66,0.04,706.83,2.88,455.04,251.79,1,0,0,0,0,0,0
O01255,2024-12-18,2024-12-28,2024-12-28,P009,C077,Distributor,S007,W002,67,2.27,0.04,146.01,1.45,97.15,48.86,1,0,0,0,0,0,0
O01256,2024-03-25,2024-03-30,2024-03-30,P014,C010,Retail,S001,W004,39,1.95,0.06,71.49,1.12,43.68,27.81,1,0,0,0,0,0,0
O01257,2024-08-06,2024-08-13,2024-08-13,P024,C057,Retail,S004,W002,45,2.64,0.13,103.36,1.6,72,31.36,1,0,0,0,0,0,1
O01258,2024-08-12,2024-08-18,2024-08-18,P017,C039,HoReCa,S003,W003,174,2.57,0.03,433.76,1.46,254.04,179.72,1,0,0,0,0,0,0
O01259,2024-11-01,2024-11-08,2024-11-08,P026,C018,Retail,S004,W003,371,2.65,0.06,924.16,1.83,678.93,245.23,1,0,0,0,0,0,0
O01260,2025-02-10,2025-02-15,2025-02-15,P011,C027,E-commerce,S001,W003,41,1.67,0.1,61.62,1.08,44.28,17.34,1,0,0,0,0,0,1
O01261,2025-12-17,2025-12-23,2025-12-23,P020,C004,Distributor,S003,W003,156,1.85,0.04,277.06,1.08,168.48,108.58,1,0,0,0,12,0,0
O01262,2025-03-31,2025-04-07,2025-04-07,P025,C007,HoReCa,S004,W005,151,1.94,0.04,281.22,1.4,211.4,69.82,1,0,0,0,0,0,0
O01263,2024-03-26,2024-04-07,2024-04-07,P012,C001,Retail,S008,W004,45,1.97,0.06,83.33,1.3,58.5,24.83,1,0,0,1,0,0,0
O01264,2024-02-21,2024-03-02,2024-03-02,P006,C041,Retail,S007,W001,37,1.65,0.04,58.61,1.14,42.18,16.43,1,0,0,0,0,0,0
O01265,2025-03-26,2025-03-28,2025-03-28,P041,C044,Retail,S006,W001,197,1.71,0.06,316.66,1.1,216.7,99.96,1,0,0,0,16,0,0
O01266,2025-11-21,2025-11-28,2025-11-28,P024,C004,Retail,S004,W001,159,2.64,0.05,398.77,1.6,254.4,144.37,1,0,0,0,0,0,0
O01267,2025-12-07,2025-12-09,2025-12-09,P038,C036,Distributor,S006,W002,179,1.43,0.04,245.73,0.91,162.89,82.84,1,0,0,0,0,0,0
O01268,2024-04-06,2024-04-12,2024-04-12,P015,C044,Distributor,S003,W003,100,2.03,0.02,198.94,1.2,120,78.94,1,0,0,0,0,0,0
O01269,2024-02-04,2024-02-16,2024-02-17,P004,C053,Distributor,S008,W002,69,1.6,0.04,105.98,1.02,70.38,35.6,0,1,0,0,0,0,0
O01270,2024-09-04,2024-09-15,2024-09-17,P031,C065,E-commerce,S005,W005,140,3.43,0.04,460.99,2.08,291.2,169.79,0,2,0,0,0,0,0
O01271,2024-01-22,2024-02-01,2024-02-01,P001,C051,Retail,S007,W005,73,2.04,0.04,142.96,1.07,78.11,64.85,1,0,0,2,0,0,0
O01272,2024-05-13,2024-05-20,2024-05-20,P026,C024,HoReCa,S004,W005,27,2.65,0.04,68.69,1.83,49.41,19.28,1,0,0,0,0,0,0
O01273,2024-08-14,2024-08-20,2024-08-20,P020,C043,Retail,S003,W001,240,1.85,0.05,421.8,1.08,259.2,162.6,1,0,0,0,0,0,0
O01274,2025-07-23,2025-07-30,2025-07-30,P027,C066,Retail,S004,W005,73,2.7,0.05,187.25,1.63,118.99,68.26,1,0,0,0,0,0,0
O01275,2025-11-25,2025-12-07,2025-12-07,P022,C059,Retail,S008,W002,175,2.52,0.06,414.54,1.51,264.25,150.29,1,0,0,0,0,0,0
O01276,2024-09-03,2024-09-10,2024-09-10,P027,C023,HoReCa,S004,W001,58,2.7,0.02,153.47,1.63,94.54,58.93,1,0,0,0,0,0,0
O01277,2024-01-02,2024-01-14,2024-01-14,P029,C015,Distributor,S008,W005,152,2.79,0.1,381.67,1.46,221.92,159.75,1,0,0,0,0,0,1
O01278,2024-06-24,2024-07-06,2024-07-06,P005,C068,HoReCa,S008,W004,394,2.05,0.11,718.85,1.29,508.26,210.59,1,0,0,0,0,0,1
O01279,2025-01-15,2025-01-22,2025-01-22,P022,C071,E-commerce,S004,W003,188,2.52,0.03,459.55,1.51,283.88,175.67,1,0,0,0,0,0,0
O01280,2024-12-13,2024-12-19,2024-12-19,P016,C062,HoReCa,S003,W004,14,3.15,0.02,43.22,2.05,28.7,14.52,1,0,0,0,0,0,0
O01281,2024-11-14,2024-11-19,2024-11-19,P004,C013,Retail,S001,W003,139,1.6,0.14,191.26,1.02,141.78,49.48,1,0,0,0,0,0,1
O01282,2024-05-18,2024-05-23,2024-05-23,P010,C008,Retail,S001,W005,108,1.85,0.05,189.81,1.01,109.08,80.73,1,0,0,0,0,0,0
O01283,2024-03-08,2024-03-15,2024-03-15,P027,C047,E-commerce,S004,W003,46,2.7,0.02,121.72,1.63,74.98,46.74,1,0,0,0,0,0,0
O01284,2024-05-14,2024-05-24,2024-05-24,P009,C057,Distributor,S007,W002,15,2.27,0.02,33.37,1.45,21.75,11.62,1,0,0,0,0,0,0
O01285,2024-12-09,2024-12-19,2024-12-19,P004,C053,Retail,S007,W002,46,1.6,0.04,70.66,1.02,46.92,23.74,1,0,0,0,0,0,0
O01286,2025-09-17,2025-09-28,2025-09-29,P035,C029,E-commerce,S005,W001,62,3.56,0.04,211.89,2.53,156.86,55.03,0,1,0,0,0,0,0
O01287,2025-09-14,2025-09-26,2025-09-26,P003,C021,Distributor,S008,W003,76,1.44,0.1,98.5,0.87,66.12,32.38,1,0,0,0,0,0,1
O01288,2024-06-15,2024-06-25,2024-06-25,P010,C026,HoReCa,S007,W005,458,1.85,0.04,813.41,1.01,462.58,350.83,1,0,0,0,0,0,0
O01289,2024-02-11,2024-02-23,2024-02-24,P025,C030,Distributor,S008,W003,46,1.94,0.03,86.56,1.4,64.4,22.16,0,1,0,0,0,0,0
O01290,2025-03-17,2025-03-24,2025-03-25,P026,C026,E-commerce,S004,W005,170,2.65,0.03,436.99,1.83,311.1,125.89,0,1,0,0,0,0,0
O01291,2024-05-17,2024-05-29,2024-05-29,P028,C016,Distributor,S008,W005,21,2.44,0.04,49.19,1.5,31.5,17.69,1,0,0,0,0,0,0
O01292,2025-11-26,2025-12-05,2025-12-05,P033,C066,Distributor,S002,W005,230,4.43,0.04,978.14,2.4,552,426.14,1,0,0,0,0,0,0
O01293,2024-11-14,2024-11-26,2024-11-26,P006,C077,Retail,S008,W003,70,1.65,0.04,110.88,1.14,79.8,31.08,1,0,0,0,0,0,0
O01294,2025-01-09,2025-01-14,2025-01-14,P004,C047,Retail,S001,W003,95,1.6,0.04,145.92,1.02,96.9,49.02,1,0,0,0,0,0,0
O01295,2025-01-09,2025-01-18,2025-01-18,P034,C004,Retail,S002,W002,76,4.76,0.06,340.05,3.05,231.8,108.25,1,0,0,0,0,0,0
O01296,2024-10-01,2024-10-03,2024-10-03,P041,C026,HoReCa,S006,W005,156,1.71,0.03,258.76,1.1,171.6,87.16,1,0,0,0,0,0,0
O01297,2024-03-06,2024-03-13,2024-03-13,P028,C027,Retail,S004,W002,26,2.44,0.04,60.9,1.5,39,21.9,1,0,0,0,0,0,0
O01298,2024-03-30,2024-04-06,2024-04-06,P022,C024,Retail,S004,W005,43,2.52,0.06,101.86,1.51,64.93,36.93,1,0,0,0,0,0,0
O01299,2024-01-14,2024-01-21,2024-01-21,P030,C036,Retail,S004,W001,107,2.82,0.05,286.65,1.89,202.23,84.42,1,0,0,0,0,0,0
O01300,2025-07-11,2025-07-13,2025-07-13,P038,C021,Retail,S006,W002,1,1.43,0.05,1.36,0.91,0.91,0.45,1,0,0,0,0,0,0
O01301,2025-04-13,2025-04-19,2025-04-19,P015,C014,HoReCa,S003,W005,128,2.03,0.03,252.04,1.2,153.6,98.44,1,0,0,0,0,0,0
O01302,2024-04-04,2024-04-15,2024-04-15,P036,C036,Retail,S005,W002,114,4.66,0.06,499.37,2.88,328.32,171.05,1,0,0,0,0,0,0
O01303,2024-09-22,2024-09-28,2024-09-29,P018,C064,HoReCa,S003,W001,55,3.22,0.04,170.02,2.09,114.95,55.07,0,1,0,0,0,0,0
O01304,2025-03-31,2025-04-12,2025-04-12,P030,C058,Retail,S008,W005,142,2.82,0.04,384.42,1.89,268.38,116.04,1,0,0,6,0,0,0
O01305,2024-12-31,2025-01-05,2025-01-05,P010,C057,Retail,S001,W003,43,1.85,0.04,76.37,1.01,43.43,32.94,1,0,0,0,0,0,0
O01306,2024-11-23,2024-12-05,2024-12-05,P030,C025,Retail,S008,W001,157,2.82,0.06,416.18,1.89,296.73,119.45,1,0,0,0,0,0,0
O01307,2025-10-04,2025-10-09,2025-10-09,P006,C064,Retail,S001,W001,75,1.65,0.04,118.8,1.14,85.5,33.3,1,0,0,0,0,0,0
O01308,2025-08-12,2025-08-14,2025-08-14,P041,C032,E-commerce,S006,W002,50,1.71,0.03,82.94,1.1,55,27.94,1,0,0,0,0,0,0
O01309,2024-06-03,2024-06-05,2024-06-05,P041,C057,Distributor,S006,W001,27,1.71,0.03,44.78,1.1,29.7,15.08,1,0,0,0,0,0,0
O01310,2024-05-12,2024-05-18,2024-05-18,P015,C055,HoReCa,S003,W002,55,2.03,0.03,108.3,1.2,66,42.3,1,0,0,0,0,0,0
O01311,2025-02-02,2025-02-04,2025-02-04,P039,C016,Retail,S006,W005,29,1.67,0.04,46.49,0.89,25.81,20.68,1,0,0,0,0,0,0
O01312,2025-07-25,2025-08-03,2025-08-03,P036,C024,E-commerce,S002,W005,42,4.66,0.03,189.85,2.88,120.96,68.89,1,0,0,0,0,0,0
O01313,2024-07-24,2024-07-30,2024-07-30,P021,C057,Retail,S003,W002,82,3.11,0.04,244.82,1.97,161.54,83.28,1,0,0,0,3,0,0
O01314,2024-09-16,2024-09-28,2024-09-28,P010,C045,Distributor,S008,W005,122,1.85,0.04,216.67,1.01,123.22,93.45,1,0,0,0,0,0,0
O01315,2025-09-24,2025-10-01,2025-10-01,P022,C028,Distributor,S004,W005,144,2.52,0.03,351.99,1.51,217.44,134.55,1,0,0,0,0,0,0
O01316,2025-02-10,2025-02-19,2025-02-19,P032,C031,E-commerce,S002,W001,419,4.97,0.04,1999.13,3.3,1382.7,616.43,1,0,0,0,0,1,0
O01317,2025-11-06,2025-11-11,2025-11-11,P005,C029,Retail,S001,W002,279,2.05,0.04,549.07,1.29,359.91,189.16,1,0,0,0,0,0,0
O01318,2024-10-10,2024-10-19,2024-10-19,P031,C006,Retail,S002,W004,171,3.43,0.12,516.15,2.08,355.68,160.47,1,0,0,0,0,0,1
O01319,2024-03-14,2024-03-24,2024-03-24,P005,C073,HoReCa,S007,W004,62,2.05,0.04,122.02,1.29,79.98,42.04,1,0,0,0,0,0,0
O01320,2024-07-08,2024-07-13,2024-07-15,P004,C001,Retail,S001,W004,123,1.6,0.04,188.93,1.02,125.46,63.47,0,2,0,0,0,0,0
O01321,2024-03-16,2024-03-21,2024-03-21,P013,C074,Distributor,S001,W005,96,2.91,0.03,270.98,2.09,200.64,70.34,1,0,0,0,0,0,0
O01322,2025-05-17,2025-05-28,2025-05-28,P031,C030,Retail,S005,W001,23,3.43,0.06,74.16,2.08,47.84,26.32,1,0,0,0,0,0,0
O01323,2025-09-28,2025-10-07,2025-10-07,P031,C070,Retail,S002,W005,116,3.43,0.06,374.01,2.08,241.28,132.73,1,0,0,0,0,0,0
O01324,2025-01-26,2025-02-02,2025-02-02,P022,C040,Distributor,S004,W001,52,2.52,0.04,125.8,1.51,78.52,47.28,1,0,0,0,0,0,0
O01325,2024-03-11,2024-03-23,2024-03-23,P023,C004,Distributor,S008,W002,133,2,0.03,258.02,1.14,151.62,106.4,1,0,0,3,0,0,0
O01326,2024-11-12,2024-11-21,2024-11-21,P035,C056,Retail,S002,W002,225,3.56,0.05,760.95,2.53,569.25,191.7,1,0,0,0,0,0,0
O01327,2024-12-21,2025-01-02,2025-01-02,P028,C005,Retail,S008,W002,128,2.44,0.04,299.83,1.5,192,107.83,1,0,0,0,0,0,0
O01328,2025-04-20,2025-05-02,2025-05-02,P029,C011,Retail,S008,W001,40,2.79,0.04,107.14,1.46,58.4,48.74,1,0,1,0,0,1,0
O01329,2025-01-11,2025-01-18,2025-01-18,P023,C015,HoReCa,S004,W005,114,2,0.02,223.44,1.14,129.96,93.48,1,0,0,0,0,0,0
O01330,2025-08-06,2025-08-18,2025-08-18,P022,C079,Distributor,S008,W002,21,2.52,0.03,51.33,1.51,31.71,19.62,1,0,0,0,0,0,0
O01331,2024-08-14,2024-08-19,2024-08-19,P020,C033,HoReCa,S001,W005,55,1.85,0.04,97.68,1.08,59.4,38.28,1,0,0,0,0,0,0
O01332,2024-08-19,2024-08-21,2024-08-21,P037,C053,HoReCa,S006,W002,98,2.04,0.04,191.92,1.4,137.2,54.72,1,0,0,0,0,0,0
O01333,2024-05-11,2024-05-13,2024-05-13,P039,C028,Retail,S006,W005,144,1.67,0.06,226.05,0.89,128.16,97.89,1,0,0,0,0,0,0
O01334,2025-05-05,2025-05-10,2025-05-10,P021,C039,Retail,S001,W003,177,3.11,0.05,522.95,1.97,348.69,174.26,1,0,0,0,0,0,0
O01335,2024-09-07,2024-09-17,2024-09-17,P001,C006,HoReCa,S007,W004,168,2.04,0.12,301.59,1.07,179.76,121.83,1,0,0,0,0,0,1
O01336,2024-12-30,2025-01-04,2025-01-04,P007,C018,E-commerce,S001,W001,121,2.1,0.03,246.48,1.23,148.83,97.65,1,0,0,0,0,0,0
O01337,2025-04-27,2025-05-02,2025-05-02,P001,C072,Distributor,S001,W002,42,2.04,0.03,83.11,1.07,44.94,38.17,1,0,0,0,0,0,0
O01338,2024-03-15,2024-03-21,2024-03-21,P015,C070,Distributor,S003,W005,59,2.03,0.02,117.37,1.2,70.8,46.57,1,0,0,0,0,1,0
O01339,2024-09-11,2024-09-16,2024-09-16,P013,C040,Retail,S001,W002,35,2.91,0.12,89.63,2.09,73.15,16.48,1,0,0,0,0,0,1
O01340,2025-11-04,2025-11-11,2025-11-11,P026,C070,HoReCa,S004,W005,235,2.65,0.04,597.84,1.83,430.05,167.79,1,0,0,0,0,0,0
O01341,2025-08-19,2025-08-31,2025-09-02,P004,C012,Distributor,S008,W003,174,1.6,0.02,272.83,1.02,177.48,95.35,0,2,1,0,0,0,0
O01342,2024-02-18,2024-03-01,2024-03-02,P011,C021,Distributor,S008,W003,72,1.67,0.03,116.63,1.08,77.76,38.87,0,1,0,0,0,0,0
O01343,2024-05-16,2024-05-27,2024-05-30,P034,C020,Retail,S005,W003,230,4.76,0.04,1051.01,3.05,701.5,349.51,0,3,0,0,0,0,0
O01344,2024-03-10,2024-03-20,2024-03-20,P008,C055,Distributor,S007,W002,67,2.17,0.11,129.4,1.17,78.39,51.01,1,0,0,0,0,0,1
O01345,2024-02-28,2024-03-09,2024-03-09,P012,C036,Retail,S007,W003,238,1.97,0.06,440.73,1.3,309.4,131.33,1,0,0,0,0,0,0
O01346,2024-10-04,2024-10-16,2024-10-16,P009,C006,Retail,S008,W004,192,2.27,0.14,374.82,1.45,278.4,96.42,1,0,0,0,0,0,1
O01347,2024-06-15,2024-06-20,2024-06-20,P011,C017,Distributor,S001,W002,400,1.67,0.03,647.96,1.08,432,215.96,1,0,0,0,0,0,0
O01348,2025-05-02,2025-05-04,2025-05-04,P042,C064,Retail,S006,W002,80,1.93,0.06,145.14,1.27,101.6,43.54,1,0,0,0,0,0,0
O01349,2024-08-20,2024-08-29,2024-08-29,P035,C057,HoReCa,S002,W001,19,3.56,0.1,60.88,2.53,48.07,12.81,1,0,0,0,0,0,1
O01350,2025-02-07,2025-02-18,2025-02-18,P035,C033,HoReCa,S005,W005,308,3.56,0.03,1063.59,2.53,779.24,284.35,1,0,0,0,0,0,0
O01351,2024-02-18,2024-03-01,2024-03-01,P008,C068,Retail,S008,W004,90,2.17,0.06,183.58,1.17,105.3,78.28,1,0,0,0,0,0,0
O01352,2024-02-20,2024-03-02,2024-03-02,P032,C005,HoReCa,S005,W003,1,4.97,0.04,4.77,3.3,3.3,1.47,1,0,0,0,0,0,0
O01353,2024-04-22,2024-05-03,2024-05-03,P032,C014,Retail,S005,W005,87,4.97,0.04,415.09,3.3,287.1,127.99,1,0,0,3,0,0,0
O01354,2024-06-29,2024-07-11,2024-07-11,P025,C042,Distributor,S008,W005,141,1.94,0.1,246.19,1.4,197.4,48.79,1,0,1,0,0,0,1
O01355,2024-10-28,2024-11-02,2024-11-02,P020,C057,HoReCa,S001,W001,18,1.85,0.03,32.3,1.08,19.44,12.86,1,0,0,0,0,0,0
O01356,2025-12-01,2025-12-08,2025-12-08,P023,C010,E-commerce,S004,W004,79,2,0.04,151.68,1.14,90.06,61.62,1,0,0,0,0,0,0
O01357,2025-09-04,2025-09-09,2025-09-09,P021,C054,Retail,S001,W005,191,3.11,0.04,570.25,1.97,376.27,193.98,1,0,0,2,0,0,0
O01358,2024-05-25,2024-05-27,2024-05-27,P039,C048,Retail,S006,W003,111,1.67,0.04,177.96,0.89,98.79,79.17,1,0,0,0,0,0,0
O01359,2025-08-28,2025-09-02,2025-09-02,P021,C041,Retail,S001,W003,42,3.11,0.06,122.78,1.97,82.74,40.04,1,0,0,0,0,0,0
O01360,2024-02-13,2024-02-25,2024-02-25,P028,C049,E-commerce,S008,W001,216,2.44,0.02,516.5,1.5,324,192.5,1,0,0,0,0,0,0
O01361,2025-11-01,2025-11-10,2025-11-10,P035,C006,HoReCa,S002,W004,161,3.56,0.02,561.7,2.53,407.33,154.37,1,0,0,0,0,0,0
